PLAYER_ID;PLAYER_NAME;TEAM_ID;SEASON
456;Otto Porter Jr.;1610612741;2019
457;Michael Frazier;1610612745;2019
458;DeMarcus Cousins;1610612747;2019
459;Zach Collins;1610612757;2019
460;Vlatko Cancar;1610612743;2019
461;Wilson Chandler;1610612751;2019
462;Tacko Fall;1610612738;2019
463;Stephen Curry;1610612744;2019
464;Patrick McCaw;1610612761;2019
465;Elfrid Payton;1610612752;2019
466;Kostas Antetokounmpo;1610612747;2019
467;John Henson;1610612739;2019
468;Garrison Mathews;1610612764;2019
469;Johnathan Motley;1610612746;2019
470;Jared Harper;1610612756;2019
471;PJ Dozier;1610612743;2019
472;Jalen McDaniels;1610612766;2019
473;Reggie Jackson;1610612765;2019
474;Marvin Bagley III;1610612758;2019
475;Isaiah Roby;1610612742;2019
476;Anzejs Pasecniks;1610612764;2019
477;Jalen Jones;1610612764;2019
478;Haywood Highsmith;1610612755;2019
479;Christ Koumadje;1610612755;2019
480;Isaiah Miles;1610612755;2019
481;Isaiah Taylor;1610612761;2019
482;Cameron Payne;1610612761;2019
483;Devin Robinson;1610612761;2019
484;Devin Cannady;1610612751;2019
485;Kevin Durant;1610612751;2019
486;CJ Massinburg;1610612751;2019
487;Lance Thomas;1610612751;2019
488;C.J. Williams;1610612751;2019
489;Gerald Green;1610612745;2019
490;Matur Maker;1610612745;2019
491;Nene;1610612745;2019
492;Shamorie Ponds;1610612745;2019
493;Ray Spalding;1610612745;2019
494;Kyle Alexander;1610612748;2019
495;Davon Reed;1610612748;2019
496;Skyler Flatten;1610612748;2019
497;Bubu Palo;1610612748;2019
498;Jalen Adams;1610612740;2019
499;Javon Bess;1610612740;2019
500;Kavell Bigby-Williams;1610612740;2019
501;Darius Miller;1610612740;2019
502;Zion Williamson;1610612740;2019
503;Reggie Bullock;1610612752;2019
504;V.J. King;1610612752;2019
505;Lamar Peters;1610612752;2019
506;Kenny Wooten;1610612752;2019
507;Bennie Boatwright;1610612763;2019
508;Andre Iguodala;1610612763;2019
509;Josh Jackson;1610612763;2019
510;Miles Plumlee;1610612763;2019
511;Ivan Rabb;1610612763;2019
512;Quinndary Weatherspoon;1610612759;2019
513;Luka Samanic;1610612759;2019
514;Daulton Hommes;1610612759;2019
515;Devontae Cacok;1610612747;2019
516;Demetrius Jackson;1610612747;2019
517;Marcus Allen;1610612747;2019
518;Andrew Harrison;1610612744;2019
519;Kavion Pippen;1610612744;2019
520;Juan Toscano-Anderson;1610612744;2019
521;Alfonzo McKinnie;1610612744;2019
522;Alen Smailagic;1610612744;2019
523;Klay Thompson;1610612744;2019
524;Keljin Blevins;1610612757;2019
525;Troy Caupain;1610612757;2019
526;London Perrantes;1610612757;2019
527;Jusuf Nurkic;1610612757;2019
528;Tyler Zeller;1610612743;2019
529;Bol Bol;1610612743;2019
530;Josh Reaves;1610612742;2019
531;Antonius Cleveland;1610612742;2019
532;Amir Coffey;1610612746;2019
533;Donte Grantham;1610612746;2019
534;B.J. Taylor;1610612746;2019
535;Tahjere McCall;1610612737;2019
536;Armoni Brooks;1610612737;2019
537;Marcus Derrickson;1610612737;2019
538;Jordan Sibert;1610612737;2019
539;Justin Simon;1610612741;2019
540;Milton Doyle;1610612741;2019
541;Adam Mokoka;1610612741;2019
